Societe,Date,Annee,Periode,Devise,Categorie,Sous_categorie,Code_ratio,Ratio,Unite,Valeur,Benchmark,Note_sur_5
AB inBev,2019-12-31,2019,FY,USD,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,,,
AB inBev,2019-12-31,2019,FY,USD,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,,,
AB inBev,2019-12-31,2019,FY,USD,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,,,
AB inBev,2019-12-31,2019,FY,USD,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,,,
AB inBev,2019-12-31,2019,FY,USD,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,,,
AB inBev,2019-12-31,2019,FY,USD,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,,,
AB inBev,2019-12-31,2019,FY,USD,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,31.3803,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,19.901,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,,5 % à 10 %,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,,10 % à 15 %,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,40.2798,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,31.3803,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,16421.0,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,,10 % à 15 %,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
AB inBev,2019-12-31,2019,FY,USD,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,,,
AB inBev,2019-12-31,2019,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,,30 à 60 j,
AB inBev,2019-12-31,2019,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,,45 à 75 j,
AB inBev,2019-12-31,2019,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,,45 à 90 j,
AB inBev,2019-12-31,2019,FY,USD,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,,,
AB inBev,2019-12-31,2019,FY,USD,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
AB inBev,2019-12-31,2019,FY,USD,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,,"1,5 à 2,0",
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,,"0,9 à 1,2",
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,,"0,30 à 0,80",
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,,positif,
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,,"1,2 à 1,5",
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,0.0,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,0.0,30 à 60 j,5.0
AB inBev,2020-12-31,2020,FY,USD,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,,2 à 3,
AB inBev,2020-12-31,2020,FY,USD,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,,45 % à 65 %,
AB inBev,2020-12-31,2020,FY,USD,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,,30 % à 60 %,
AB inBev,2020-12-31,2020,FY,USD,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,,40 % à 60 %,
AB inBev,2020-12-31,2020,FY,USD,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,,35 % à 50 %,
AB inBev,2020-12-31,2020,FY,USD,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,,"1,5 à 2",
AB inBev,2020-12-31,2020,FY,USD,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,,,
AB inBev,2020-12-31,2020,FY,USD,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,,,
AB inBev,2020-12-31,2020,FY,USD,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,27.1389,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,4.697,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,,5 % à 10 %,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,,10 % à 15 %,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,36.9467,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,27.1389,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,12723.0,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,,10 % à 15 %,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
AB inBev,2020-12-31,2020,FY,USD,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,,,
AB inBev,2020-12-31,2020,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,,30 à 60 j,
AB inBev,2020-12-31,2020,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,,45 à 75 j,
AB inBev,2020-12-31,2020,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,,45 à 90 j,
AB inBev,2020-12-31,2020,FY,USD,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,,,
AB inBev,2020-12-31,2020,FY,USD,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
AB inBev,2020-12-31,2020,FY,USD,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,,"1,5 à 2,0",
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,,"0,9 à 1,2",
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,,"0,30 à 0,80",
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,,positif,
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,,"1,2 à 1,5",
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,0.0,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,0.0,30 à 60 j,5.0
AB inBev,2021-12-31,2021,FY,USD,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,,2 à 3,
AB inBev,2021-12-31,2021,FY,USD,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,,45 % à 65 %,
AB inBev,2021-12-31,2021,FY,USD,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,,30 % à 60 %,
AB inBev,2021-12-31,2021,FY,USD,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,,40 % à 60 %,
AB inBev,2021-12-31,2021,FY,USD,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,,35 % à 50 %,
AB inBev,2021-12-31,2021,FY,USD,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,,"1,5 à 2",
AB inBev,2021-12-31,2021,FY,USD,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,,,
AB inBev,2021-12-31,2021,FY,USD,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,,,
AB inBev,2021-12-31,2021,FY,USD,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,26.5874,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,11.2588,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,,5 % à 10 %,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,,10 % à 15 %,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,35.3731,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,26.5874,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,14438.0,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,,10 % à 15 %,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
AB inBev,2021-12-31,2021,FY,USD,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,,,
AB inBev,2021-12-31,2021,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,,30 à 60 j,
AB inBev,2021-12-31,2021,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,,45 à 75 j,
AB inBev,2021-12-31,2021,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,,45 à 90 j,
AB inBev,2021-12-31,2021,FY,USD,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,,,
AB inBev,2021-12-31,2021,FY,USD,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
AB inBev,2021-12-31,2021,FY,USD,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,0.6743,"1,5 à 2,0",0.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,0.482,"0,9 à 1,2",0.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.2901,"0,30 à 0,80",2.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,-11197.0,positif,0.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,0.941,"1,2 à 1,5",0.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,7535.0,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,47.5941,30 à 60 j,4.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,2.5267,2 à 3,4.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,89.1116,45 % à 65 %,0.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,,30 % à 60 %,
AB inBev,2022-12-31,2022,FY,USD,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,60.4223,40 % à 60 %,2.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,111.8702,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,0.655,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,39.5777,35 % à 50 %,5.0
AB inBev,2022-12-31,2022,FY,USD,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,1.655,"1,5 à 2",5.0
AB inBev,2022-12-31,2022,FY,USD,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,,,
AB inBev,2022-12-31,2022,FY,USD,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,0.7548,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,3.0838,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,11.2558,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,-11.9192,,
AB inBev,2022-12-31,2022,FY,USD,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,25.5564,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,13.1468,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.2714,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,6.9352,5 % à 10 %,5.0
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,8.2706,10 % à 15 %,2.0
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,10.4571,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,11.1128,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,34.3388,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,25.5564,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,-3.9784,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,14768.0,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,9.0142,10 % à 15 %,2.0
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
AB inBev,2022-12-31,2022,FY,USD,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,4.2546,,
AB inBev,2022-12-31,2022,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,11.2558,30 à 60 j,4.0
AB inBev,2022-12-31,2022,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,-11.9192,45 à 75 j,2.0
AB inBev,2022-12-31,2022,FY,USD,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,-91.7461,45 à 90 j,4.0
AB inBev,2022-12-31,2022,FY,USD,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,9973.0,,
AB inBev,2022-12-31,2022,FY,USD,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
AB inBev,2022-12-31,2022,FY,USD,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
AB inBev,2023-12-31,2023,FY,USD,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,0.6289,"1,5 à 2,0",0.0
